Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1612760000,-2.939864676,-52.33014424,-66.07153302,162.4479708,-34.36973928,89.31464578,-23.23294627,-113.2992554,
1612880000,-2.936581361,-52.35969499,-74.60370692,-168.8059594,-34.35058268,86.06477961,-22.97168711,-113.720035,
1613000000,-2.921583344,-52.43322148,-61.67695651,-165.0700542,-34.90486598,81.56114022,-22.94084907,-115.3195228,
1613120000,-2.928139484,-52.35089318,-63.03574252,172.6751853,-34.61916686,83.28559431,-23.09602525,-117.0408419,
1613240000,-2.923230604,-52.3144195,-54.36754277,20.97288049,-34.69872675,77.79101332,-22.93309716,-117.4501114,
1613360000,-2.919499018,-52.35015249,-64.70601109,58.20180432,-34.99029806,76.77309449,-22.84999362,-118.4103695,
1613480000,-2.93037039,-52.35869455,-60.60497776,74.08893745,-35.21911162,74.60665274,-22.83258236,-119.5730794,
1613600000,-2.928762478,-52.45009422,-63.62599224,-41.10338006,-35.19364485,70.5859763,-22.77061955,-121.7050296,
1613720000,-2.918142606,-52.39034195,-67.90465218,115.4585496,-35.23499297,67.76823602,-22.77561209,-121.9666434,
1613840000,-2.923338286,-52.44836769,-65.24334284,60.66086116,-35.26119481,66.89325511,-22.81824298,-123.8000273,
1613960000,-2.919345382,-52.69491901,-61.51239686,-25.87931003,-35.51913921,65.32713351,-22.73618181,-124.2895998,
1614080000,-2.927119356,-52.69866595,-59.53347465,-16.44767442,-35.92848738,58.8902863,-22.77421603,-125.920593,
1614200000,-2.924964995,-52.55824952,-68.63659671,4.821266945,-35.77715962,59.22477224,-22.68274343,-126.8640866,
1614320000,-2.925613889,-52.44026668,-70.03487903,63.10944918,-36.4460185,59.31679044,-22.74321575,-127.6484305,
1614440000,-2.940973972,-52.55424683,-65.06452375,-113.9760653,-35.49412801,55.24922896,-22.7243477,-129.073943,
1614560000,-2.93012306,-52.49513384,-62.24254289,-178.9538551,-35.75850295,48.44721379,-22.71100263,-129.4153062,
1614680000,-2.924832095,-52.57945715,-58.52299111,163.9955798,-36.00113453,46.90135343,-22.81264654,-130.9828987,
1614800000,-2.920955237,-52.75284489,-62.73464626,-8.060361905,-36.17874837,48.86602048,-22.81902728,-132.1021221,
1614920000,-2.92912251,-52.69941262,-73.17146877,-82.41325861,-35.55162903,41.34441714,-22.81664465,-132.9893771,
1615040000,-2.921244581,-52.64649612,-63.84501981,-110.9374595,-36.47826296,39.50173845,-22.97283967,-134.2399956,
1615160000,-2.912184122,-52.69861058,-68.05743071,148.5817754,-36.20232995,34.53084783,-22.88715353,-134.7957214,
1615280000,-2.906595875,-52.74646574,-74.49927995,33.45901867,-36.16294261,37.14645975,-22.98297605,-136.2646267,
1615400000,-2.922588514,-52.64695449,-62.03441085,16.22020037,-36.24635921,31.29094349,-23.04823056,-136.5218449,
1615520000,-2.924021527,-52.74550678,-73.45833319,-38.99616689,-36.26205332,31.85907855,-23.1657929,-136.8594647,
1615640000,-2.931055241,-52.66426323,-65.05753884,-113.1946698,-36.38452182,25.59686226,-23.1187219,-138.9667387,
1615760000,-2.908577416,-52.76468908,-65.48870562,-33.97958771,-36.25662098,25.42505439,-23.22853537,-139.6049817,
1615880000,-2.910868494,-52.67578652,-60.33030489,7.571723779,-36.47956111,23.19068954,-23.23968363,-140.0374872,
1616000000,-2.918710645,-52.69764076,-70.95888179,-142.5518068,-36.80915883,24.02052292,-23.38699602,-140.8289811,
1616120000,-2.923560553,-52.79679526,-64.62700076,-65.15893209,-37.42709437,16.91002339,-23.35775411,-141.7892761,
1616240000,-2.923242146,-52.67742536,-66.47190363,99.59059732,-36.85340259,16.20296774,-23.46160513,-141.8549713,
1616360000,-2.909562531,-52.84683201,-57.397931,34.32207399,-36.8783785,13.8233107,-23.44687017,-142.3910294,
1616480000,-2.919438135,-52.81402784,-74.42002447,82.33759004,-36.60434918,6.107705082,-23.53368844,-143.2334393,
1616600000,-2.916055145,-52.82619932,-62.276539,25.9178626,-36.97716036,2.923127597,-23.67395019,-143.8183205,
1616720000,-2.896987438,-52.82250878,-63.14340967,-5.886766373,-36.82772015,0.8574628533,-23.77055174,-143.6673648,
1616840000,-2.914854668,-52.94280699,-65.51968549,-68.66635211,-37.17260072,1.111617978,-23.80957039,-143.7452062,
1616960000,-2.905336146,-52.9815022,-57.43157882,9.567600247,-36.91302512,1.348875314,-23.80021771,-144.9388013,
1617080000,-2.916453035,-52.95215791,-61.80607634,50.788086,-37.30299018,-3.452333812,-23.85142924,-145.3182982,
1617200000,-2.918515274,-53.09702102,-60.92189939,5.427795232,-36.75433854,-10.15528936,-23.93419055,-145.1056242,
1617320000,-2.914712943,-52.89881019,-57.95628598,-177.3162855,-37.08243403,-6.834288635,-24.1161972,-145.8782862,
1617440000,-2.926283241,-53.0309072,-61.44824841,-120.8691302,-37.20359392,-14.020967,-24.13524047,-146.4150917,
1617560000,-2.905308986,-53.01749006,-56.25215965,162.3565947,-37.16874597,-15.04799854,-24.28532803,-146.6968533,
1617680000,-2.911012469,-53.00050566,-69.51603786,-66.88704442,-36.64725012,-17.07594266,-24.23718442,-147.1857763,
1617800000,-2.917898239,-53.04375405,-66.41320618,17.47976614,-37.63361724,-21.20109876,-24.4226489,-145.9824569,
1617920000,-2.915157644,-53.12543036,-61.79429842,-45.80220435,-38.22899221,-25.07067807,-24.23635755,-146.5090996,
1618040000,-2.91039912,-53.1357513,-61.38416737,160.7493556,-37.67503466,-27.78047245,-24.40310035,-146.6939678,
1618160000,-2.905589809,-53.1102355,-62.44346883,-67.88596096,-38.04871488,-33.01913205,-24.42295167,-147.0320867,
1618280000,-2.91727452,-53.25099363,-63.68674605,-41.78237491,-37.94163979,-34.74989067,-24.54162677,-146.6834584,
1618400000,-2.919574259,-53.16953381,-66.13491423,8.6738324,-37.93282109,-33.64214325,-24.49364346,-147.5196954,
1618520000,-2.920919455,-53.04720869,-70.38775806,129.6443546,-38.46797357,-43.4665276,-24.56500972,-146.2313837,
1618640000,-2.927642195,-53.07637242,-62.82093289,40.09919528,-38.15413859,-40.92270263,-24.50880311,-147.1131488,
1618760000,-2.915992334,-53.2811755,-64.65517014,122.5385991,-37.95046434,-46.0816937,-24.52523809,-146.3480716,
1618880000,-2.900129714,-53.0677534,-67.44659876,-119.818647,-37.54805878,-53.08449917,-24.5657101,-146.8565296,
1619000000,-2.904296692,-53.07054204,-68.27109419,0.2676782795,-38.12628226,-51.93536341,-24.57755468,-147.2329747,
1619120000,-2.931742733,-53.22281148,-74.76206088,47.90340369,-38.02000244,-57.26988846,-24.48072207,-147.0791625,
1619240000,-2.905306359,-53.16217621,-63.29744161,81.58384049,-38.68243393,-57.29565922,-24.60683556,-147.5185037,
1619360000,-2.90705443,-53.42494839,-65.8459445,109.8562628,-38.39065588,-66.59096113,-24.50546987,-146.916137,
1619480000,-2.909057179,-53.25682008,-61.16619833,-160.3349522,-38.33502866,-67.77951647,-24.40407086,-147.1777505,
1619600000,-2.892955027,-53.33052974,-60.55101127,153.1173751,-38.50551064,-68.70526893,-24.37490585,-147.0951979,
1619720000,-2.915439259,-53.39668104,-66.45408693,110.6803534,-39.42581167,-79.20255691,-24.2506626,-147.2978618,
1619840000,-2.912958313,-53.27514245,-58.21150118,52.88313619,-40.00584283,-78.47088388,-24.38963225,-147.8432742,
1619960000,-2.920151157,-53.37401179,-60.15988723,76.80849791,-39.34961433,-81.34133944,-24.23205677,-148.7506998,
1620080000,-2.911697533,-53.28975879,-62.82836839,6.944567877,-40.59793813,-75.86449724,-24.19260849,-148.3117566,
1620200000,-2.917805471,-53.27774224,-66.19492429,-69.69144899,-40.21540835,-86.94822988,-24.10850128,-148.6076805,
1620320000,-2.903067933,-53.45191185,-65.4870516,-104.1250508,-40.15302207,-90.31150387,-23.98998918,-150.0303801,
1620440000,-2.920112856,-53.4807286,-77.01942338,-138.2981725,-40.59020407,-96.57824865,-24.02050743,-151.0144401,
1620560000,-2.894419885,-53.43369722,-64.15668675,-77.58204539,-40.57799474,-99.46355176,-23.90507055,-151.9217349,
1620680000,-2.91744058,-53.49246843,-54.74564175,-116.5568658,-41.17021376,-105.2474787,-23.89819457,-152.5878167,
1620800000,-2.904880064,-53.33680818,-61.80788076,22.09863496,-41.53260743,-101.3660796,-24.06775074,-153.580123,
1620920000,-2.904290483,-53.40987458,-75.47323674,-82.83520475,-41.44634073,-103.5495776,-23.92594796,-154.1745349,
1621040000,-2.896040083,-53.40453739,-62.40873369,142.0586166,-42.16419918,-104.3052626,-24.04622805,-154.5456319,
1621160000,-2.888083968,-53.47764301,-65.76078806,54.16779483,-41.91936517,-110.570263,-23.91526359,-155.9699948,
1621280000,-2.902248201,-53.47335089,-103.3938089,-91.85925261,-41.51964177,-106.773049,-23.99397964,-155.7305625,
1621400000,-2.908825754,-53.56473241,-66.53459007,-118.2165724,-42.56372291,-119.8052035,-24.0505668,-156.4551395,
1621520000,-2.895750428,-53.42247369,-56.27762455,-24.07355167,-42.98501964,-120.7690908,-24.04227334,-158.2653453,
1621640000,-2.89931306,-53.58373445,-64.40970036,35.18943334,-43.42514503,-120.5662229,-24.02751244,-158.304603,
1621760000,-2.899537233,-53.64445575,-61.78766332,-29.50264533,-42.60683818,-122.7757477,-24.09666421,-159.0266187,
1621880000,-2.915908084,-53.61061044,-58.87346184,-148.2432383,-43.57405883,-126.9398565,-24.07492982,-159.7434063,
1622000000,-2.920347964,-53.55155473,-59.44830204,16.38172538,-43.96105418,-131.5892198,-24.15486137,-160.7055946,
1622120000,-2.895128113,-53.56840497,-65.97273709,-76.54516347,-44.27740096,-126.82205,-24.1580105,-162.3226849,
1622240000,-2.892620164,-53.67825797,-77.58360911,36.29645422,-45.29760661,-122.3525738,-24.28921063,-162.47937,
1622360000,-2.908052594,-53.60047584,-64.23998726,137.7972402,-45.57999138,-136.7174386,-24.24006989,-163.2385418,
1622480000,-2.900384845,-53.60791174,-61.5137083,-160.676224,-45.48050058,-145.3336771,-24.30182623,-164.5469485,
1622600000,-2.893577793,-53.71402792,-72.026797,-121.3856239,-45.52193457,-143.327282,-24.26059737,-164.7853165,
1622720000,-2.891041972,-53.49590753,-61.63374601,-144.4076798,-46.43832314,-151.0899897,-24.48709988,-165.6322469,
1622840000,-2.913915012,-53.66732026,-58.22156525,82.09475328,-46.57336598,-144.2729209,-24.50245195,-166.7330443,
1622960000,-2.910355568,-53.66087544,-67.22553956,-102.8805292,-46.33615214,-139.5824554,-24.63927159,-167.1730914,
1623080000,-2.902233856,-53.70263954,-59.77350069,133.8254378,-47.15599882,-134.4030682,-24.52740885,-168.1591679,
1623200000,-2.904686094,-53.68608991,-66.66134118,25.63596972,-47.99512143,-146.5096622,-24.8070087,-168.7581501,
1623320000,-2.896244689,-53.77859417,-64.63343483,161.3600024,-47.67380564,-150.8301638,-24.66613434,-169.0579615,
1623440000,-2.904247752,-53.81483143,-61.277595,-70.81234839,-46.99656388,-140.3488676,-24.74299259,-169.8710182,
1623560000,-2.885432491,-53.71523463,-61.54920544,80.10303585,-49.4838855,-175.4327727,-24.85759226,-171.2964608,
1623680000,-2.898570253,-53.94519879,-59.73766354,-76.51065212,-49.34088748,-142.4866797,-25.02337156,-171.1288604,
1623800000,-2.900022172,-53.77764706,-60.17177655,-129.4416807,-47.43556934,-162.3068367,-25.00477145,-171.61874,
1623920000,-2.905107336,-53.87924398,-73.41478722,-14.98418464,-48.46340434,-151.2952583,-25.19108876,-173.2616144,
1624040000,-2.904332921,-53.88230257,-65.83262097,159.834194,-49.3139299,-155.6411754,-25.25224528,-173.2708237,
1624160000,-2.893728566,-53.92311188,-87.65412878,20.85478572,-47.39909921,-172.8309863,-25.36598104,-173.5787212,
1624280000,-2.899297369,-53.90046284,-70.12652046,-56.21337222,-48.65314858,-160.2079077,-25.3818838,-174.2283338,
1624400000,-2.896633221,-53.88087701,-60.00320454,36.63226282,-49.49632076,-170.6066327,-25.35410951,-174.5286761,
1624520000,-2.884873674,-53.97377993,-59.94053204,71.76917791,-50.18213375,-178.3310763,-25.47668223,-175.8108258,
1624640000,-2.901552837,-53.98170845,-61.96660785,63.89393337,-49.11163837,-148.4653493,-25.73526108,-176.8659249,
1624760000,-2.900544718,-53.94324844,-60.58446709,-48.99240991,-48.05512237,-162.0992986,-25.64526653,-175.7876286,
1624880000,-2.882576557,-53.96683162,-59.7427895,55.93703924,-49.55566631,178.6411082,-25.77549501,-177.1093902,
1625000000,-2.907176754,-54.03995888,-60.72219089,69.66149448,-46.83296092,-164.7579846,-25.8416344,-177.3479236,
1625120000,-2.904818314,-53.93635201,-71.43386903,142.5585568,-49.38480771,-172.668303,-26.12989772,-178.3822592,
1625240000,-2.891659823,-54.05972684,-61.05423327,57.60540202,-52.36555007,-176.4442883,-26.25360151,-178.4471722,
1625360000,-2.897598356,-54.07249134,-67.32577721,-7.804171852,-50.80397429,176.4271451,-26.17978019,-179.4449934,
1625480000,-2.906434152,-53.89926288,-61.09934214,7.004832002,-48.66946453,173.7215157,-26.35442793,-179.7846874,
1625600000,-2.891900203,-53.9758035,-57.03652699,125.0781899,-49.52832055,163.4907757,-26.58145965,179.3928129,
1625720000,-2.883111664,-54.10798933,-62.57420302,-153.5547967,-49.88493062,175.6215408,-26.49660425,179.9486135,
1625840000,-2.891266467,-54.17870939,-65.07495906,99.94393197,-48.37430639,179.3836303,-26.71299655,179.5480115,
1625960000,-2.887741777,-54.18195903,-57.84283535,23.59361017,-50.28495288,177.5844843,-26.55892199,178.634418,
1626080000,-2.919797655,-54.09132669,-68.719736,-1.991267238,-47.9877228,168.4784978,-26.79634797,177.2730539,
1626200000,-2.895195345,-54.03109441,-62.41585964,-109.6690787,-49.32166937,162.6722912,-26.91070004,177.6206677,
1626320000,-2.904536287,-54.10382157,-59.68495281,-23.87329596,-50.117599,164.7859451,-27.111121,177.7487156,
1626440000,-2.88552691,-54.17306256,-58.76830133,-151.530479,-49.87888621,151.8526513,-27.15803871,177.4451371,
1626560000,-2.889216511,-54.12200915,-74.98474713,27.29851044,-50.16469229,152.9232686,-27.35195162,177.3275341,
1626680000,-2.903271959,-54.17998437,-59.28969014,-168.4289276,-51.13797798,145.1533702,-27.4185412,177.1554361,
1626800000,-2.882593869,-54.14516019,-71.92119902,-101.1753907,-51.43259629,145.9117628,-27.54904877,176.247947,
1626920000,-2.901996361,-54.14543419,-63.95442337,110.366392,-50.41290214,142.4377039,-27.54819377,176.2423316,
1627040000,-2.899866074,-54.20525084,-69.42031388,-80.15759982,-48.98744443,140.7607392,-27.82280567,176.1363778,
1627160000,-2.87693739,-54.25038227,-65.05294015,-150.3961637,-50.73585837,157.6748252,-27.82081254,175.7838963,
1627280000,-2.893719062,-54.35109189,-63.8899451,94.55777198,-51.52774824,134.1405877,-28.02267487,175.5707099,
1627400000,-2.881641315,-54.3787464,-63.44780786,-113.1115573,-52.45684177,123.1349256,-28.02416695,175.7945757,
1627520000,-2.880930193,-54.32427458,-62.36176412,39.76036271,-51.36458876,112.56286,-28.15527362,175.0162735,
1627640000,-2.897437623,-54.37526569,-57.41720177,-134.5131801,-52.17613218,115.3259068,-28.28272644,174.2105205,
1627760000,-2.884814863,-54.39613208,-58.86087077,-133.5603165,-48.91564915,91.81799477,-28.41842048,174.4316331,
1627880000,-2.894625523,-54.3861451,-59.72299806,112.6777846,-54.25562041,118.6280794,-28.58677561,174.3123931,
1628000000,-2.899529862,-54.33631351,-65.01597752,-1.301938161,-51.38545947,94.71024698,-28.62729633,174.7915156,
1628120000,-2.880796316,-54.3831393,-60.92451544,-20.53012198,-49.74225581,87.91012573,-28.77122916,174.9064229,
1628240000,-2.876629091,-54.30537276,-66.49589443,21.19184953,-50.15469344,92.64448214,-28.8700033,174.1920658,
1628360000,-2.902495985,-54.39708232,-63.16912113,162.899125,-49.00702503,90.65606632,-28.89376017,174.2194593,
1628480000,-2.886185301,-54.39988984,-68.35683313,134.8597543,-52.37511989,67.4336459,-29.01633733,173.0329117,
1628600000,-2.886476084,-54.48761299,-67.31470645,111.4368458,-54.12965104,79.81602163,-29.04250285,172.9074362,
1628720000,-2.886868335,-54.43160706,-63.22129538,-38.77478412,-55.07251047,60.63701095,-29.39332945,173.9000667,
1628840000,-2.887986688,-54.42555795,-64.1340079,166.0523572,-52.94135394,104.9906809,-29.18862111,173.3694657,
1628960000,-2.886517435,-54.3343765,-59.61452022,-103.8057909,-56.14173723,96.2247403,-29.61638326,172.3855617,
1629080000,-2.876810742,-54.53674924,-63.7377545,5.161926375,-52.96993908,46.69388816,-29.83258891,171.535184,
1629200000,-2.880842473,-54.5506413,-59.01912128,103.1311907,-56.47496955,103.3208398,-29.64238206,172.902774,
1629320000,-2.86668948,-54.537733,-61.7223087,178.4701332,-59.94853625,24.47481138,-29.86077847,172.3951252,
1629440000,-2.892113914,-54.48463144,-68.68875701,134.842397,-55.76080187,58.08805077,-30.05127206,171.7835192,
1629560000,-2.883264196,-54.5872627,-62.47345056,118.2648554,-55.49375988,6.398935039,-30.02555786,172.5153061,
1629680000,-2.879026372,-54.6749374,-65.78391192,163.5966153,-60.23423928,37.90876097,-30.44464549,172.3295459,
1629800000,-2.872166152,-54.60938351,-68.64168539,-111.3579623,-54.13405043,28.73825915,-30.36238882,170.5109335,
1629920000,-2.87242806,-54.59491741,-58.37899991,-73.742778,-56.78087293,9.597804069,-30.94778197,170.6742289,
1630040000,-2.887311317,-54.66600643,-75.31737087,-97.55849535,-63.43767913,14.61994629,-30.70802811,170.5886517,
1630160000,-2.873598327,-54.59878464,-61.14011179,107.1318937,-57.36286689,7.52215435,-30.79688566,171.6883893,
1630280000,-2.872848322,-54.64197768,-66.38019554,39.32508221,-64.41430866,41.49564174,-31.12787052,171.4258188,
1630400000,-2.87721619,-54.63956691,-62.94052417,68.7827625,-74.29784758,-95.42155205,-31.09960113,170.8055037,
1630520000,-2.890011213,-54.60572741,-66.86972059,-90.30624002,-58.33919189,60.17879757,-31.33968176,171.8318015,
1630640000,-2.88232449,-54.60325195,-66.91643194,111.6464605,-79.30708726,87.34106272,-31.65317192,168.9078269,
1630760000,-2.879400294,-54.81857716,-58.31995529,-60.29266738,-60.86920163,3.488101341,-31.65191276,171.0890324,
1630880000,-2.88099793,-54.75075316,-58.24726311,174.6205656,-62.9360056,-47.36263088,-32.09234364,170.5782669,
1631000000,-2.872988761,-54.738716,-61.63720993,-75.06490041,-71.41131008,48.23859193,-32.08364333,170.7803311,
1631120000,-2.886473972,-54.75653495,-75.45809966,-171.8970479,-61.06267167,-25.03866204,-32.45482446,170.9479309,
1631240000,-2.894726141,-54.78826986,-70.83298567,-157.1193549,-65.68701696,42.85896741,-32.64556377,171.9577711,
1631360000,-2.880828176,-54.73840368,-64.40535826,-163.7741054,-58.38752467,26.66703947,-32.51911858,171.4027495,
1631480000,-2.856744109,-54.87880592,-60.92295707,138.4887289,-59.57176113,38.28833692,-32.76740081,171.5790535,
1631600000,-2.878405589,-54.75397694,-63.61268757,136.5108209,-59.17578738,122.4809135,-32.94632411,173.5882738,
1631720000,-2.88313112,-54.8629443,-72.81346416,1.76819415,-56.2549561,62.07156842,-33.13826094,173.3418633,
1631840000,-2.884851208,-54.72089285,-63.39431331,-121.731956,-57.67873959,-31.91309092,-33.47937146,172.1553153,
1631960000,-2.874943061,-54.87490321,-68.62293111,-158.1962204,-64.42348023,39.80279376,-33.46810021,174.2502683,
1632080000,-2.876495018,-54.88604534,-81.25220095,118.6955971,-58.63876281,-22.99380518,-34.05175462,175.127632,
1632200000,-2.856663287,-54.82887432,-63.42246329,99.28079562,-61.77610184,166.3654188,-34.1262024,178.4450157,
1632320000,-2.873715906,-54.94097393,-69.76865857,135.8172656,-65.78863578,-158.5789607,-34.36194057,-178.3638256,
1632440000,-2.872934967,-54.99864667,-68.34982626,-113.3941555,-63.79489769,-43.00663005,-34.33888324,176.934865,
1632560000,-2.865786252,-54.82636189,-62.96383931,123.8926787,-66.74704599,-44.70885327,-35.12208728,178.3479946,
1632680000,-2.872283143,-55.04749107,-59.33578001,-57.08901448,-63.80178675,81.56979136,-35.16062591,-178.4915914,
